iso3,year,health_gdp,beds,physicians,undernourishment,antiretroviral,hiv,malaria,tuberculosis
LKA,2008,3.98465228,..,0.6244,10.8,4,0.02,0.139100302,66
LKA,2009,4.19339228,..,0.6826,9.8,5,0.02,0.112715664,66
LKA,2010,3.86745572,3.51,0.7239,9.6,7,0.01,0.143885891,66
LKA,2011,3.71693707,..,0.7391,8.9,8,0.01,2.58E-02,66
LKA,2012,3.40384603,3.6,0.7645,8.1,10,0.01,4.76E-03,66
LKA,2013,3.82699037,..,0.7983,7,14,0.01,0,66
LKA,2014,3.60648036,..,0.8364,6,17,0.01,0,65
LKA,2015,3.88992047,..,0.8624,5.2,22,0.01,0,65
LKA,2016,3.86424899,..,0.8925,4.7,29,0.01,0,65
LKA,2017,3.59565163,4.15,0.9277,4.3,35,0.01,0,64
LKA,2018,3.91227913,..,1.0041,4.1,43,0.01,0,64
LKA,2019,3.66153812,..,1.1539,3.7,51,0.01,0,64
LKA,2020,4.06584978,..,1.2291,3.4,60,0.01,0,63
LKA,2021,..,..,..,..,66,0.01,0,63
LKA,2022,..,..,..,..,..,..,..,..
KNA,1990,..,9.199999809,0.6948,..,..,..,..,..
KNA,1991,..,..,0.6931,..,..,..,..,..
KNA,1992,..,..,0.7617,..,..,..,..,..
KNA,1993,..,..,0.7786,..,..,..,..,..
KNA,1994,..,..,0.9375,..,..,..,..,..
KNA,1995,..,6.4,1.0926,..,..,..,..,..
KNA,1996,..,6.360000133,1.1294,..,..,..,..,..
KNA,1997,..,..,1.1189,..,..,..,..,..
KNA,1998,..,..,1.0648,..,..,..,..,..
KNA,1999,..,..,1.055,..,..,..,..,..
KNA,2000,4.79933786,..,..,..,..,..,..,0
KNA,2001,4.39693737,4.3,1.0987,..,..,..,..,5
KNA,2002,4.45210552,5.5,..,..,..,..,..,7.5
KNA,2003,4.75159693,5.5,..,..,..,..,..,2.5
KNA,2004,4.49067402,6,..,..,..,..,..,4.9
KNA,2005,4.72803831,5.7,..,..,..,..,..,0
KNA,2006,4.98203421,..,..,..,..,..,..,2.5
KNA,2007,4.79733467,..,..,..,..,..,..,9.8
KNA,2008,5.30566025,5.5,..,..,..,..,..,12
KNA,2009,5.28673744,6,..,..,..,..,..,9.7
KNA,2010,5.2136941,4.8,..,..,..,..,..,4.9
KNA,2011,5.1628871,4.8,..,..,..,..,..,2.4
KNA,2012,5.00998354,2.3,..,..,..,..,..,4.8
KNA,2013,5.04429483,..,..,..,..,..,..,0
KNA,2014,4.74668789,..,..,..,..,..,..,17
KNA,2015,5.11798382,..,2.6758,..,..,..,..,4.8
KNA,2016,5.42126036,..,..,..,..,..,..,0
KNA,2017,5.26021719,..,..,..,..,..,..,2.4
KNA,2018,4.88528252,..,2.7672,..,..,..,..,0
KNA,2019,4.93305063,..,..,..,..,..,..,4.8
KNA,2020,5.36557055,..,..,..,..,..,..,4.8
KNA,2021,..,..,..,..,..,..,..,0
KNA,2022,..,..,..,..,..,..,..,..
LCA,1990,..,4,0.35,..,..,..,..,..
LCA,1991,..,..,0.393,..,..,..,..,..
LCA,1992,..,..,..,..,..,..,..,..
LCA,1993,..,4.351799965,0.544,..,..,..,..,..
LCA,1994,..,..,..,..,..,..,..,..
LCA,1995,..,3.3,0.56,..,..,..,..,..
LCA,1996,..,3.380000114,..,..,..,..,..,..
LCA,1997,..,..,0.473,..,..,..,..,..
LCA,1998,..,..,..,..,..,..,..,..
LCA,1999,..,..,..,..,..,..,..,..
LCA,2000,4.86163425,2.3,..,..,..,..,..,6.6
LCA,2001,5.11714458,..,0.819,..,..,..,..,11
LCA,2002,5.38443518,3.200000048,0.4391,..,..,..,..,12
LCA,2003,5.23676491,2.9,0.4673,..,..,..,..,11
LCA,2004,4.76429749,..,0.4203,..,..,..,..,11
LCA,2005,4.8572278,3,0.508,..,..,..,..,9.9
LCA,2006,5.12402296,2.9,..,..,..,..,..,10
LCA,2007,5.52015686,2.8,0.185,..,..,..,..,13
LCA,2008,5.05127954,..,0.1588,..,..,..,..,14
LCA,2009,5.23717833,1.5,0.1045,..,..,..,..,6.7
LCA,2010,5.03797817,..,1.6485,..,..,..,..,5.9
LCA,2011,5.13907623,1.46,1.8063,..,..,..,..,4.6
LCA,2012,5.0001564,..,2.1392,..,..,..,..,7.2
LCA,2013,5.14058971,1.2,2.4394,..,..,..,..,5.8
LCA,2014,4.75331974,..,1.8564,..,..,..,..,3.9
LCA,2015,4.57613707,1.41,..,..,..,..,..,9
LCA,2016,4.91194296,..,..,..,..,..,..,1.9
LCA,2017,4.66334057,1.3,0.6409,..,..,..,..,7
LCA,2018,4.41884804,..,..,..,..,..,..,3.2
LCA,2019,4.33346367,..,..,..,..,..,..,3.8
LCA,2020,6.7380271,..,..,..,..,..,..,2.2
LCA,2021,..,..,..,..,..,..,..,1.5
LCA,2022,..,..,..,..,..,..,..,..
MAF,1990,..,..,..,..,..,..,..,..
MAF,1991,..,..,..,..,..,..,..,..
MAF,1992,..,..,..,..,..,..,..,..
MAF,1993,..,..,..,..,..,..,..,..
MAF,1994,..,..,..,..,..,..,..,..
MAF,1995,..,..,..,..,..,..,..,..
MAF,1996,..,..,..,..,..,..,..,..
MAF,1997,..,..,..,..,..,..,..,..
MAF,1998,..,..,..,..,..,..,..,..
MAF,1999,..,..,..,..,..,..,..,..
MAF,2000,..,..,..,..,..,..,..,..
MAF,2001,..,..,..,..,..,..,..,..
MAF,2002,..,..,..,..,..,..,..,..
MAF,2003,..,..,..,..,..,..,..,..
MAF,2004,..,..,..,..,..,..,..,..
MAF,2005,..,..,..,..,..,..,..,..
MAF,2006,..,..,..,..,..,..,..,..
MAF,2007,..,..,..,..,..,..,..,..
MAF,2008,..,..,..,..,..,..,..,..
MAF,2009,..,..,..,..,..,..,..,..
MAF,2010,..,..,..,..,..,..,..,..
MAF,2011,..,..,..,..,..,..,..,..
MAF,2012,..,..,..,..,..,..,..,..
MAF,2013,..,..,..,..,..,..,..,..
MAF,2014,..,..,..,..,..,..,..,..
MAF,2015,..,..,..,..,..,..,..,..
MAF,2016,..,..,..,..,..,..,..,..
MAF,2017,..,..,..,..,..,..,..,..
MAF,2018,..,..,..,..,..,..,..,..
MAF,2019,..,..,..,..,..,..,..,..
MAF,2020,..,..,..,..,..,..,..,..
MAF,2021,..,..,..,..,..,..,..,..
MAF,2022,..,..,..,..,..,..,..,..
VCT,1990,..,4.699999809,0.46,..,..,..,..,..
VCT,1991,..,..,0.135,..,..,..,..,..
VCT,1992,..,..,..,..,..,..,..,..
VCT,1993,..,5.015299797,..,..,..,..,..,..
VCT,1994,..,..,..,..,..,..,..,..
VCT,1995,..,..,0.46,..,..,..,..,..
VCT,1996,..,1.850000024,..,..,..,..,..,..
VCT,1997,..,..,0.9361,..,..,..,..,..
VCT,1998,..,..,..,..,..,..,..,..
VCT,1999,..,..,..,..,..,..,..,..
VCT,2000,3.97939277,..,0.8256,..,..,..,..,17
VCT,2001,4.00093412,4.7,0.5746,13.4,..,..,..,11
VCT,2002,4.07769632,4.5,..,11.9,..,..,..,11
VCT,2003,3.95764542,4.5,..,9.5,..,..,..,15
VCT,2004,3.8658421,4.5,0.9309,8.7,..,..,..,8.5
VCT,2005,3.83165979,4.5,..,7.9,..,..,..,7.4
VCT,2006,3.65356708,..,..,7.2,..,..,..,14
VCT,2007,3.81816602,3,..,6.8,..,..,..,13
VCT,2008,3.88194203,..,..,6.4,..,..,..,13
VCT,2009,4.09299564,..,..,6,..,..,..,9.6
VCT,2010,4.30325222,2.6,0.6648,5.8,..,..,..,16
VCT,2011,4.23108053,2.52,..,5.6,..,..,..,18
VCT,2012,4.45042276,2.41,0.941,5.5,..,..,..,32
VCT,2013,4.24191046,2.41,..,5.4,..,..,..,3.2
VCT,2014,4.17631912,2.4,..,5.6,..,..,..,5.3
VCT,2015,4.11412001,..,..,5.9,..,..,..,7.4
VCT,2016,4.13464594,..,..,5.8,..,..,..,6.3
VCT,2017,4.19770384,..,..,5.7,..,..,..,2.1
VCT,2018,4.13830519,..,..,5.5,..,..,..,6.3
VCT,2019,4.32406807,..,..,6.6,..,..,..,4.2
VCT,2020,4.81775093,..,..,7.6,..,..,..,6.7
VCT,2021,..,..,..,..,..,..,..,8.7
VCT,2022,..,..,..,..,..,..,..,..
SDN,1990,..,1.088000059,..,..,..,0.1,..,..
SDN,1991,..,..,..,..,..,0.11,..,..
SDN,1992,..,..,..,..,..,0.13,..,..
SDN,1993,..,..,..,..,..,0.14,..,..
SDN,1994,..,..,0.105,..,..,0.15,..,..
SDN,1995,..,..,..,..,..,0.16,..,..
SDN,1996,..,..,0.09,..,..,0.16,..,..
SDN,1997,..,..,..,..,..,0.16,..,..
SDN,1998,..,..,..,..,..,0.16,..,..
SDN,1999,..,..,..,..,..,0.16,..,..
SDN,2000,3.60664487,0.81,0.158,..,0,0.15,92.77144775,148
SDN,2001,3.36456871,0.74,..,21.5,0,0.15,86.35269925,139
SDN,2002,3.30010891,0.73,..,20.3,0,0.14,66.65404159,139
SDN,2003,3.89187932,0.73,..,20,0,0.14,61.08877858,138
SDN,2004,4.15593481,0.71,0.2499,19.7,0,0.13,55.37404959,142
SDN,2005,4.09418154,0.72,..,18.9,0,0.13,54.65161747,143
SDN,2006,4.88544321,0.73,0.35,17.6,0,0.12,52.67851909,146
SDN,2007,5.66269159,0.73,0.3503,16.7,0,0.12,46.51381978,144
SDN,2008,5.42313576,0.73,0.3271,16.3,3,0.11,38.63531131,116
SDN,2009,6.39496326,0.73,..,16.5,5,0.1,34.62975633,121
SDN,2010,5.05810165,0.72,..,16.5,6,0.09,32.72938507,119
SDN,2011,5.61579561,0.84,..,15.5,6,0.09,32.5628764,105
SDN,2012,5.68827009,0.82,..,13.5,7,0.09,33.06528916,103
SDN,2013,6.96487474,0.82,..,11.7,9,0.09,34.93929203,100
SDN,2014,5.67619705,..,..,11.1,10,0.08,38.5727577,94
SDN,2015,7.26768589,0.67,0.4073,11.2,12,0.08,42.21243079,88
SDN,2016,5.48368692,..,..,11.8,15,0.08,53.2598186,82
SDN,2017,5.9231244,0.74,0.2618,11.8,20,7.00E-02,53.77650478,77
SDN,2018,4.46358299,..,..,11.8,23,7.00E-02,59.18902968,71
SDN,2019,4.63369366,..,..,11.7,26,7.00E-02,65.59086073,67
SDN,2020,3.01747656,..,..,12.8,29,7.00E-02,73.39837798,62
SDN,2021,..,..,..,..,27,7.00E-02,72.84447501,58
SDN,2022,..,..,..,..,..,..,..,..
SUR,1990,..,5.699999809,0.75,..,..,0.29,..,..
SUR,1991,..,..,..,..,..,0.36,..,..
SUR,1992,..,..,..,..,..,0.43,..,..
SUR,1993,..,..,0.762,..,..,0.51,..,..
SUR,1994,..,..,..,..,..,0.59,..,..
SUR,1995,..,3.1,0.75,..,..,0.67,..,..
SUR,1996,..,3.74000001,0.252,..,..,0.75,..,..
SUR,1997,..,..,..,..,..,0.83,..,..
SUR,1998,..,..,..,..,..,0.92,..,..
SUR,1999,..,..,..,..,..,0.97,..,..
SUR,2000,5.87092161,3.9,0.4056,..,0,1.01,160.5840448,24
SUR,2001,3.82474971,3.599999905,..,11.8,0,0.99,222.300939,20
SUR,2002,5.32991552,..,..,11.5,1,0.98,175.3472934,25
SUR,2003,4.88878393,..,..,10.9,4,0.96,147.5916568,27
SUR,2004,5.4608078,3.1,0.8102,10.3,6,0.91,111.0978504,25
SUR,2005,5.2439642,..,..,9.7,9,0.85,119.7586727,29
SUR,2006,5.85598755,3.3,..,8.8,12,0.81,42.65777801,32
SUR,2007,5.22148609,3.1,..,8.8,15,0.75,14.15802095,31
SUR,2008,4.74699593,..,..,8.3,19,0.71,26.45126931,26
SUR,2009,4.97810316,2.6,0.7054,7.7,21,0.66,31.33306585,43
SUR,2010,4.6978569,3.1,..,7.3,23,0.66,21.95744892,46
SUR,2011,4.40932178,..,..,7.4,26,0.6,9.748500938,29
SUR,2012,4.28435707,..,..,7.4,33,0.58,6.902659161,30
SUR,2013,4.48738098,..,..,7.1,38,0.54,6.302975004,32
SUR,2014,4.52127838,..,..,7.3,41,0.51,4.765753132,33
SUR,2015,5.80808163,3.05,1.0463,7.8,43,0.47,0.952974811,32
SUR,2016,5.99283743,..,1.1312,8.3,47,0.49,0.908244061,25
SUR,2017,5.32285929,3,1.1849,8.3,48,0.49,1.578668387,28
SUR,2018,6.68795872,..,0.8194,8,50,0.52,0.342110365,38
SUR,2019,8.43241405,..,..,8,..,0.54,1.172967608,29
SUR,2020,6.77187824,..,..,8.2,..,0.57,1.739848098,29
SUR,2021,..,..,..,..,..,0.71,0.242994577,29
SUR,2022,..,..,..,..,..,..,..,..
SWE,1990,..,12.39999962,3.2458,..,..,..,..,..
SWE,1991,..,11.89999962,3.3574,..,..,..,..,..
SWE,1992,..,7.599999905,3.4608,..,..,..,..,..
SWE,1993,..,7,3.5538,..,..,..,..,..
SWE,1994,..,6.5,3.6485,..,..,..,..,..
SWE,1995,..,4.900000095,2.8139,..,..,..,..,..
SWE,1996,..,4.400000095,2.8326,..,..,..,..,..
SWE,1997,..,5.2,2.8476,..,..,..,..,..
SWE,1998,..,3.799999952,2.9136,..,..,..,..,..
SWE,1999,..,3.700000048,2.9613,..,..,..,..,..
SWE,2000,7.32689953,3.58,3.0232,..,..,..,..,5.4
SWE,2001,7.90032959,3.27,3.122,2.5,..,..,..,5.1
SWE,2002,8.21006203,3.13,3.2149,2.5,..,..,..,4.8
SWE,2003,8.31724644,3.05,3.2865,2.5,..,..,..,5.1
SWE,2004,8.1296196,3.01,3.3746,2.5,..,..,..,5.5
SWE,2005,8.1508379,2.93,3.4518,2.5,..,..,..,6.8
SWE,2006,8.05226612,2.89,3.5377,2.5,..,..,..,6.2
SWE,2007,7.99607754,2.86,3.6209,2.5,..,..,..,5.8
SWE,2008,8.20824242,2.81,3.6757,2.5,..,..,..,6.4
SWE,2009,8.77037907,2.76,3.7446,2.5,..,..,..,7.1
SWE,2010,8.31963825,2.73,3.8033,2.5,..,..,..,7.5
SWE,2011,10.41646671,2.7,3.8821,2.5,..,..,..,6.5
SWE,2012,10.7351532,2.66,3.9586,2.5,..,..,..,7.1
SWE,2013,10.90491486,2.59,4.0365,2.5,..,..,..,7.3
SWE,2014,10.9479475,2.54,4.1115,2.5,..,..,..,7.5
SWE,2015,10.80418396,2.44,4.1899,2.5,..,..,..,9.1
SWE,2016,10.85240364,2.34,4.2707,2.5,..,..,..,8.1
SWE,2017,10.78509998,2.21,4.3338,2.5,..,..,..,5.6
SWE,2018,10.94106293,2.14,4.4055,2.5,..,..,..,5.4
SWE,2019,10.83224297,..,..,2.5,..,..,..,5.4
SWE,2020,11.37992764,..,..,2.5,..,..,..,3.5
SWE,2021,11.27992725,..,..,..,..,..,..,3.8
SWE,2022,..,..,..,..,..,..,..,..
CHE,1990,..,..,3.0107,..,..,0.18,..,..
CHE,1991,..,19.89999962,3.0651,..,..,0.15,..,..
CHE,1992,..,..,3.0482,..,..,0.12,..,..
CHE,1993,..,..,3.0919,..,..,0.1,..,..
CHE,1994,..,..,3.1402,..,..,0.08,..,..
CHE,1995,..,..,3.1842,..,..,7.00E-02,..,..
CHE,1996,..,..,3.2279,..,..,7.00E-02,..,..
CHE,1997,..,..,3.2742,..,..,7.00E-02,..,..
CHE,1998,..,..,3.3389,..,..,0.08,..,..
CHE,1999,..,..,3.3768,..,..,0.08,..,..
CHE,2000,9.11401939,6.29,3.5298,..,30,0.09,..,9.2
CHE,2001,9.43919373,6.04,3.5373,2.5,35,0.1,..,8.7
CHE,2002,9.85215092,5.95,3.59,2.5,39,0.1,..,9.4
CHE,2003,10.10937691,5.82,3.6905,2.5,43,0.1,..,9
CHE,2004,10.1849556,5.67,3.7264,2.5,46,0.09,..,8.6
CHE,2005,10.004179,5.54,3.7623,2.5,50,0.08,..,8
CHE,2006,9.53341675,5.39,3.8003,2.5,53,0.08,..,7.3
CHE,2007,9.36357594,5.36,3.7918,2.5,56,7.00E-02,..,6.4
CHE,2008,9.48092842,5.21,3.8298,2.5,58,7.00E-02,..,7
CHE,2009,10.06906986,5.1,3.8476,2.5,61,0.06,..,7.5
CHE,2010,9.94159698,5.19,3.8166,2.5,64,0.06,..,7.5
CHE,2011,10.0191288,5.05,3.8355,2.5,66,0.06,..,7.6
CHE,2012,10.24875641,4.97,3.9102,2.5,69,0.06,..,6
CHE,2013,10.46214485,4.85,4.0303,2.5,70,0.05,..,6.6
CHE,2014,10.6164217,4.73,4.1171,2.5,72,0.05,..,5.9
CHE,2015,11.00794983,4.73,4.1898,2.5,74,0.05,..,7.4
CHE,2016,11.30005455,4.69,4.2473,2.5,79,0.04,..,7.9
CHE,2017,11.48099899,4.65,4.2957,2.5,85,0.03,..,7.2
CHE,2018,11.38538456,4.63,4.3328,2.5,87,0.03,..,6.4
CHE,2019,11.28695965,..,4.3416,2.5,88,..,..,5.4
CHE,2020,11.79635048,..,4.3804,2.5,91,..,..,4.7
CHE,2021,..,..,..,..,90,..,..,4.7
CHE,2022,..,..,..,..,..,..,..,..
SYR,1990,..,1.086500049,0.835,..,..,..,..,..
SYR,1991,..,..,..,..,..,..,..,..
SYR,1992,..,..,..,..,..,..,..,..
SYR,1993,..,..,..,..,..,..,..,..
SYR,1994,..,..,..,..,..,..,..,..
SYR,1995,..,..,..,..,..,..,..,..
SYR,1996,..,1.5,..,..,..,..,..,..
SYR,1997,..,..,1.2967,..,..,..,..,..
SYR,1998,..,1.5,1.339,..,..,..,..,..
SYR,1999,..,1.399999976,1.3359,..,..,..,..,..
SYR,2000,4.55400705,1.4,1.3654,..,0,..,3.68E-04,39
SYR,2001,4.6971879,1.4,..,..,0,..,3.77E-03,37
SYR,2002,4.94717073,1.38,1.4676,..,0,..,8.74E-04,35
SYR,2003,5.11781693,1.49,1.4053,..,1,..,1.14E-04,35
SYR,2004,4.47935343,1.49,1.4522,..,4,..,5.53E-05,32
SYR,2005,4.10970592,1.28,1.5384,..,4,..,0,29
SYR,2006,3.77771473,1.47,..,..,4,..,0,26
SYR,2007,3.72242856,1.47,1.4882,..,5,..,0,27
SYR,2008,3.39762759,1.54,1.4858,..,6,..,0,23
SYR,2009,3.5464704,1.51,1.4113,..,8,..,0,24
SYR,2010,3.2764473,1.54,1.4602,..,10,..,0,21
SYR,2011,2.52865291,1.55,..,..,14,..,0,21
SYR,2012,3.04719615,1.53,..,..,16,..,0,18
SYR,2013,..,1.52,..,..,17,..,0,17
SYR,2014,..,1.5,1.5513,..,18,..,0,23
SYR,2015,..,1.47,..,..,18,..,0,20
SYR,2016,..,1.46,1.2874,..,20,..,0,22
SYR,2017,..,1.4,..,..,25,..,0,20
SYR,2018,..,..,..,..,32,..,0,19
SYR,2019,..,..,..,..,38,..,0,19
SYR,2020,..,..,..,..,39,..,0,18
SYR,2021,..,..,..,..,38,..,0,18
SYR,2022,..,..,..,..,..,..,..,..
TJK,1990,..,10.66180038,2.5599,..,..,0.01,..,..
TJK,1991,..,10.96290016,2.6219,..,..,0.01,..,..
TJK,1992,..,11.24230003,2.3755,..,..,0.01,..,..
TJK,1993,..,10.68120003,2.169,..,..,0.01,..,..
TJK,1994,..,8.941300392,2.2253,..,..,0.01,..,..
TJK,1995,..,8.199999809,2.0996,..,..,0.01,..,..
TJK,1996,..,7.46999979,2.0446,..,..,0.01,..,..
TJK,1997,..,7.21999979,1.9832,..,..,0.01,..,..
TJK,1998,..,6.909999847,2.0823,..,..,0.01,..,..
TJK,1999,..,6.800000191,2.1186,..,..,0.01,..,..
TJK,2000,4.26492405,6.54,2.1717,..,0,0.01,9.09897522,219
TJK,2001,4.57802534,6.4,2.1241,..,0,0.01,5.319680716,222
TJK,2002,4.43647242,6.27,2.041,..,0,0.01,2.819291644,220
TJK,2003,4.70218658,6.12,1.9396,..,0,0.02,2.435596685,215
TJK,2004,4.79911184,6.04,1.9512,..,0,0.03,1.579502043,207
TJK,2005,5.21024704,5.87,1.9548,..,0,0.05,0.997695233,196
TJK,2006,5.03254795,6.12,1.9166,..,3,7.00E-02,0.570173559,183
TJK,2007,5.54050112,5.44,1.8962,..,4,0.1,0.264481728,169
TJK,2008,5.91206694,5.3,1.9292,..,5,0.13,0.129985591,155
TJK,2009,5.85579777,5.19,1.6439,..,7,0.17,6.57E-02,141
TJK,2010,5.73543453,5.08,1.6975,..,8,0.23,4.40E-02,128
TJK,2011,5.85971785,4.95,1.7209,..,10,0.17,3.00E-02,117
TJK,2012,5.98185873,4.83,1.7269,..,12,0.14,1.05E-02,108
TJK,2013,6.53226423,4.76,1.7095,..,16,0.12,1.47E-03,100
TJK,2014,6.6654973,4.67,1.7229,..,23,0.11,7.19E-04,91
TJK,2015,6.90735912,..,..,..,32,0.11,0,86
TJK,2016,6.96349716,..,..,..,39,0.11,0,85
TJK,2017,6.85399008,..,..,..,46,0.11,0,85
TJK,2018,7.01381588,..,..,..,53,0.1,0,84
TJK,2019,6.9476676,..,..,..,59,0.1,0,83
TJK,2020,8.17697811,..,..,..,63,0.1,..,80
TJK,2021,..,..,..,..,65,0.1,..,88
TJK,2022,..,..,..,..,..,..,..,..
TZA,1990,..,1.024600029,..,..,..,6.55,..,..
TZA,1991,..,..,..,..,..,6.8,..,..
TZA,1992,..,0.890299976,..,..,..,6.91,..,..
TZA,1993,..,..,..,..,..,6.78,..,..
TZA,1994,..,..,4.20E-02,..,..,6.55,..,..
TZA,1995,..,..,4.10E-02,..,..,6.17,..,..
TZA,1996,..,..,..,..,..,5.8,..,..
TZA,1997,..,..,..,..,..,5.34,..,..
TZA,1998,..,..,..,..,..,5.07,..,..
TZA,1999,..,..,..,..,..,4.73,..,..
TZA,2000,3.41529942,..,..,..,0,4.43,350.3095605,503
TZA,2001,4.23551702,..,..,33.1,0,4.25,340.6641037,506
TZA,2002,4.68907642,..,2.33E-02,34,0,4.03,315.7473667,509
TZA,2003,5.34231472,..,..,32.5,0,3.79,296.9985472,510
TZA,2004,5.7373414,..,..,31.6,1,3.61,275.6466744,510
TZA,2005,6.32282543,..,..,28.4,1,3.41,252.2630102,510
TZA,2006,7.598279,1.1,..,25.9,4,3.27,227.6264524,504
TZA,2007,6.88427973,..,..,25.7,10,2.99,198.9171382,492
TZA,2008,5.55704737,..,..,25.9,11,2.76,173.0302552,474
TZA,2009,5.06306362,..,..,26.7,14,2.59,154.6277928,452
TZA,2010,5.22392178,0.7,..,25.6,17,2.48,140.7761177,426
TZA,2011,5.0559845,..,..,24.2,19,2.4,129.0967526,401
TZA,2012,5.01779366,..,3.15E-02,23.2,30,2.32,122.2520482,378
TZA,2013,4.64643383,..,..,22.7,35,2.19,130.7637258,336
TZA,2014,4.01492071,..,6.03E-02,22.5,42,2.12,143.0153709,327
TZA,2015,3.64969945,..,..,22.5,48,2.01,140.5132507,306
TZA,2016,3.96350336,..,..,22.7,53,1.94,131.452599,287
TZA,2017,4.08257437,..,..,23,59,1.73,124.4667392,269
TZA,2018,4.16191673,..,5.12E-02,23.3,66,1.56,117.9634296,253
TZA,2019,3.87440205,..,..,23.4,75,1.38,117.5912747,237
TZA,2020,3.74659801,..,..,22.6,83,1.11,123.2446181,222
TZA,2021,..,..,..,..,86,0.96,125.7732393,208
TZA,2022,..,..,..,..,..,..,..,..
THA,1990,..,1.63259995,0.225,..,..,2.3,..,..
THA,1991,..,1.661299944,0.2237,..,..,2.57,..,..
THA,1992,..,1.706699967,..,..,..,2.46,..,..
THA,1993,..,..,0.2337,..,..,1.95,..,..
THA,1994,..,..,..,..,..,1.6,..,..
THA,1995,..,1.99000001,0.2385,..,..,1.32,..,..
THA,1996,..,..,..,..,..,1.11,..,..
THA,1997,..,..,0.2723,..,..,0.94,..,..
THA,1998,..,..,0.2915,..,..,0.83,..,..
THA,1999,..,2.200000048,0.2912,..,..,0.74,..,..
THA,2000,3.10125351,2.2,..,..,0,0.66,6.564519059,241
THA,2001,3.02623773,..,0.2982,17.3,1,0.6,5.259722825,245
THA,2002,3.334723,2.2,0.2964,16.4,2,0.53,3.655982058,244
THA,2003,3.24312782,..,..,15,4,0.47,3.038949893,240
THA,2004,3.13893151,..,0.2911,13.7,8,0.42,2.15355744,232
THA,2005,3.15972233,2.1,..,11.9,15,0.37,2.384417748,224
THA,2006,3.09970832,..,0.2875,10.6,19,0.33,2.407191156,215
THA,2007,3.19277525,..,0.2959,10.2,24,0.3,2.616346099,205
THA,2008,3.45933938,..,0.3164,10.6,28,0.27,2.236109844,196
THA,2009,3.61939645,..,0.3387,10.3,32,0.25,2.289498729,188
THA,2010,3.39009809,2.1,0.3906,9.9,37,0.23,2.507138746,181
THA,2011,3.56825495,..,..,9,41,0.22,1.909432891,176
THA,2012,3.5229404,..,..,8.8,45,0.2,3.57343265,172
THA,2013,3.45313334,..,..,8.2,50,0.19,3.150894459,170
THA,2014,3.68448091,..,..,7.8,54,0.17,3.10474979,167
THA,2015,3.8522861,..,0.4651,7.3,61,0.16,1.069415285,163
THA,2016,3.93900609,..,0.445,7.5,67,0.14,0.576711039,160
THA,2017,3.85276842,..,0.8075,7.7,71,0.13,0.326528683,156
THA,2018,3.87040329,..,0.805,7.8,75,0.12,0.3299941,153
THA,2019,3.8583262,..,0.9188,8,79,0.11,0.269300351,150
THA,2020,4.35930967,..,0.9499,8.8,83,0.1,0.220301636,144
THA,2021,..,..,..,..,86,0.09,0.163317577,143
THA,2022,..,..,..,..,..,..,..,..
TLS,1990,..,..,..,..,..,0.02,..,..
TLS,1991,..,..,..,..,..,0.02,..,..
TLS,1992,..,..,..,..,..,0.02,..,..
TLS,1993,..,..,..,..,..,0.02,..,..
TLS,1994,..,..,..,..,..,0.02,..,..
TLS,1995,..,..,..,..,..,0.03,..,..
TLS,1996,..,..,..,..,..,0.03,..,..
TLS,1997,..,..,..,..,..,0.03,..,..
TLS,1998,..,..,..,..,..,0.03,..,..
TLS,1999,..,..,..,..,..,0.03,..,..
TLS,2000,..,..,..,..,0,0.03,155.1207171,..
TLS,2001,..,..,..,41.5,0,0.04,155.1207025,..
TLS,2002,..,..,..,36.5,0,0.04,121.9802133,498
TLS,2003,2.84187031,..,..,33.1,0,0.05,77.47229485,498
TLS,2004,4.26103544,..,8.20E-02,32.5,0,0.05,263.0573299,498
TLS,2005,5.28044748,..,..,32.2,0,0.05,168.6484257,498
TLS,2006,6.00192022,..,..,31.9,1,0.06,175.6314972,498
TLS,2007,5.64793253,..,3.40E-02,31.7,1,0.06,119.6315083,498
TLS,2008,6.96563959,..,3.70E-02,32.4,7,7.00E-02,136.761459,498
TLS,2009,7.30931807,5.9,4.40E-02,31.8,7,7.00E-02,99.91318665,498
TLS,2010,6.47058821,5.9,7.90E-02,31.2,10,0.08,93.20026452,498
TLS,2011,6.86541462,..,7.80E-02,29.3,9,0.08,29.45076445,498
TLS,2012,6.99473858,..,..,28.3,13,0.09,6.787882186,498
TLS,2013,8.5323782,..,0.6174,26.7,19,0.09,1.297996344,498
TLS,2014,7.60483742,..,0.6821,25.3,22,0.1,0.424465358,498
TLS,2015,7.67216587,..,0.6946,24.5,22,0.1,9.70E-02,498
TLS,2016,6.89625168,..,..,24.2,26,0.1,9.72E-02,498
TLS,2017,6.6738925,..,0.7504,24.6,27,0.1,1.88E-02,498
TLS,2018,6.28910303,..,0.7224,25.1,33,0.11,0,498
TLS,2019,5.95605564,..,0.7687,25,42,0.1,0,498
TLS,2020,9.85141468,..,0.7562,26.2,47,0.09,3.27E-03,473
TLS,2021,..,..,..,..,55,0.1,0,486
TLS,2022,..,..,..,..,..,..,..,..
TGO,1990,..,1.511100054,..,..,..,1.26,..,..
TGO,1991,..,..,8.80E-02,..,..,1.63,..,..
TGO,1992,..,..,..,..,..,2.07,..,..
TGO,1993,..,..,..,..,..,2.55,..,..
TGO,1994,..,..,5.60E-02,..,..,2.97,..,..
