iso3,year,gdp
SEN,1997,987.4079141
SEN,1998,1021.941896
SEN,1999,1061.283157
SEN,2000,1076.892305
SEN,2001,1096.895422
SEN,2002,1071.458451
SEN,2003,1103.902887
SEN,2004,1126.635512
SEN,2005,1145.707636
SEN,2006,1142.294956
SEN,2007,1144.067823
SEN,2008,1155.550931
SEN,2009,1155.992059
SEN,2010,1163.227588
SEN,2011,1147.092961
SEN,2012,1160.917539
SEN,2013,1157.11513
SEN,2014,1196.164308
SEN,2015,1238.1264
SEN,2016,1281.546121
SEN,2017,1339.568001
SEN,2018,1384.642075
SEN,2019,1409.970821
SEN,2020,1391.046955
SEN,2021,1443.325919
SEN,2022,1465.10575
SRB,1990,..
SRB,1991,..
SRB,1992,..
SRB,1993,..
SRB,1994,..
SRB,1995,2781.246348
SRB,1996,2958.400126
SRB,1997,3180.513323
SRB,1998,3299.259478
SRB,1999,2999.168618
SRB,2000,3193.259003
SRB,2001,3418.78954
SRB,2002,3640.275027
SRB,2003,3808.094103
SRB,2004,4161.595203
SRB,2005,4404.959875
SRB,2006,4648.19702
SRB,2007,4967.619716
SRB,2008,5270.958323
SRB,2009,5147.568973
SRB,2010,5206.086761
SRB,2011,5354.200429
SRB,2012,5343.578825
SRB,2013,5524.967865
SRB,2014,5462.734775
SRB,2015,5588.979444
SRB,2016,5805.898062
SRB,2017,5959.521304
SRB,2018,6261.5257
SRB,2019,6567.908055
SRB,2020,6552.084391
SRB,2021,7113.575245
SRB,2022,7353.61358
SYC,1990,8914.996905
SYC,1991,9039.875647
SYC,1992,9643.950385
SYC,1993,10134.88172
SYC,1994,9627.831145
SYC,1995,9533.337849
SYC,1996,10333.74216
SYC,1997,11458.54889
SYC,1998,11513.88997
SYC,1999,11501.28943
SYC,2000,11883.9045
SYC,2001,11603.84683
SYC,2002,11390.93864
SYC,2003,10842.33072
SYC,2004,10572.35579
SYC,2005,11471.20661
SYC,2006,12291.78161
SYC,2007,13314.66118
SYC,2008,12665.28834
SYC,2009,12302.88071
SYC,2010,12503.09412
SYC,2011,14056.80207
SYC,2012,14352.57521
SYC,2013,14266.58415
SYC,2014,14617.2015
SYC,2015,14894.48578
SYC,2016,15446.81343
SYC,2017,15683.6908
SYC,2018,16110.98524
SYC,2019,16747.34328
SYC,2020,15168.77958
SYC,2021,15859.67869
SYC,2022,17117.02567
SLE,1990,549.5748054
SLE,1991,555.719369
SLE,1992,458.0757059
SLE,1993,465.0075009
SLE,1994,453.9164276
SLE,1995,416.7161348
SLE,1996,421.7597054
SLE,1997,391.7765201
SLE,1998,394.7420044
SLE,1999,384.7526852
SLE,2000,400.5989343
SLE,2001,354.0893913
SLE,2002,423.3409816
SLE,2003,445.2303594
SLE,2004,458.446874
SLE,2005,465.7784047
SLE,2006,475.1571473
SLE,2007,501.8810167
SLE,2008,515.9835752
SLE,2009,518.1679044
SLE,2010,537.3789764
SLE,2011,554.5386429
SLE,2012,622.2567682
SLE,2013,734.3541688
SLE,2014,748.9284173
SLE,2015,581.2934118
SLE,2016,603.408938
SLE,2017,611.0839948
SLE,2018,617.5295194
SLE,2019,634.9856157
SLE,2020,608.3381202
SLE,2021,619.2692233
SLE,2022,627.1638256
SGP,1990,23272.70009
SGP,1991,24132.71533
SGP,1992,24973.43114
SGP,1993,27139.95243
SGP,1994,29220.27279
SGP,1995,30379.89911
SGP,1996,31349.31718
SGP,1997,32835.25185
SGP,1998,31043.10818
SGP,1999,32557.04699
SGP,2000,34890.08114
SGP,2001,33597.86908
SGP,2002,34598.82675
SGP,2003,36709.7965
SGP,2004,39856.63562
SGP,2005,41798.48808
SGP,2006,44159.41018
SGP,2007,46178.81395
SGP,2008,44601.57993
SGP,2009,43331.87466
SGP,2010,48752.05154
SGP,2011,50713.53264
SGP,2012,51679.35272
SGP,2013,53298.97286
SGP,2014,54681.93365
SGP,2015,55645.60686
SGP,2016,56906.63258
SGP,2017,59440.19971
SGP,2018,61276.94659
SGP,2019,61386.23615
SGP,2020,59175.81104
SGP,2021,67175.864
SGP,2022,67359.78988
SXM,1990,..
SXM,1991,..
SXM,1992,..
SXM,1993,..
SXM,1994,..
SXM,1995,..
SXM,1996,..
SXM,1997,..
SXM,1998,..
SXM,1999,..
SXM,2000,..
SXM,2001,..
SXM,2002,..
SXM,2003,..
SXM,2004,..
SXM,2005,..
SXM,2006,..
SXM,2007,..
SXM,2008,..
SXM,2009,32365.11595
SXM,2010,33579.29623
SXM,2011,35776.31423
SXM,2012,35011.96658
SXM,2013,33563.60007
SXM,2014,33118.75559
SXM,2015,32274.89055
SXM,2016,31507.86893
SXM,2017,29237.84609
SXM,2018,27093.79714
SXM,2019,28972.91164
SXM,2020,23790.98553
SXM,2021,25208.37766
SXM,2022,27307.51411
SVK,1990,..
SVK,1991,..
SVK,1992,6654.904127
SVK,1993,6755.598946
SVK,1994,7146.602683
SVK,1995,7542.111028
SVK,1996,8024.387531
SVK,1997,8484.220777
SVK,1998,8818.210826
SVK,1999,8799.885876
SVK,2000,8914.598984
SVK,2001,9221.521861
SVK,2002,9640.865301
SVK,2003,10177.72142
SVK,2004,10717.17317
SVK,2005,11425.90015
SVK,2006,12395.75218
SVK,2007,13734.45555
SVK,2008,14487.70653
SVK,2009,13679.08441
SVK,2010,14584.26068
SVK,2011,14954.57798
SVK,2012,15126.0353
SVK,2013,15205.39558
SVK,2014,15600.36717
SVK,2015,16390.88217
SVK,2016,16687.98446
SVK,2017,17151.65248
SVK,2018,17818.23411
SVK,2019,18240.72093
SVK,2020,17617.04931
SVK,2021,18513.08534
SVK,2022,18875.70675
SVN,1990,..
SVN,1991,..
SVN,1992,..
SVN,1993,..
SVN,1994,..
SVN,1995,13276.07309
SVN,1996,13709.87743
SVN,1997,14421.57532
SVN,1998,14927.0345
SVN,1999,15711.81638
SVN,2000,16240.65689
SVN,2001,16736.6666
SVN,2002,17301.93381
SVN,2003,17803.37798
SVN,2004,18567.56221
SVN,2005,19239.39991
SVN,2006,20280.1519
SVN,2007,21574.75344
SVN,2008,22296.705
SVN,2009,20428.16986
SVN,2010,20612.58953
SVN,2011,20746.98841
SVN,2012,20157.00525
SVN,2013,19922.47429
SVN,2014,20453.83339
SVN,2015,20890.16643
SVN,2016,21541.17642
SVN,2017,22563.75894
SVN,2018,23483.52912
SVN,2019,24125.39204
SVN,2020,22928.76274
SVN,2021,24744.8413
SVN,2022,26066.69139
SLB,1990,1846.208553
SLB,1991,1899.66378
SLB,1992,2078.893874
SLB,1993,2099.951584
SLB,1994,2205.160713
SLB,1995,2358.500915
SLB,1996,2328.934487
SLB,1997,2243.824888
SLB,1998,2211.020329
SLB,1999,2142.107478
SLB,2000,1790.373754
SLB,2001,1608.941236
SLB,2002,1527.930264
SLB,2003,1590.705676
SLB,2004,1674.55117
SLB,2005,1757.889647
SLB,2006,1790.03357
SLB,2007,1814.049608
SLB,2008,1884.486013
SLB,2009,1895.00981
SLB,2010,2030.660482
SLB,2011,2129.032118
SLB,2012,2127.70208
SLB,2013,2182.876895
SLB,2014,2153.335518
SLB,2015,2134.805424
SLB,2016,2197.988184
SLB,2017,2210.911517
SLB,2018,2217.817285
SLB,2019,2203.983401
SLB,2020,2079.56036
SLB,2021,2019.046483
SLB,2022,1893.104306
SOM,1990,..
SOM,1991,..
SOM,1992,..
SOM,1993,..
SOM,1994,..
SOM,1995,..
SOM,1996,..
SOM,1997,..
SOM,1998,..
SOM,1999,..
SOM,2000,..
SOM,2001,..
SOM,2002,..
SOM,2003,..
SOM,2004,..
SOM,2005,..
SOM,2006,..
SOM,2007,..
SOM,2008,..
SOM,2009,..
SOM,2010,..
SOM,2011,..
SOM,2012,..
SOM,2013,334.7075596
SOM,2014,348.4134631
SOM,2015,387.6079944
SOM,2016,405.1115802
SOM,2017,398.69182
SOM,2018,413.503862
SOM,2019,428.4831158
SOM,2020,424.3923168
SOM,2021,427.8996712
SOM,2022,434.8785716
ZAF,1990,4643.222315
ZAF,1991,4479.851871
ZAF,1992,4294.902917
ZAF,1993,4269.700164
ZAF,1994,4330.711477
ZAF,1995,4392.070041
ZAF,1996,4511.641244
ZAF,1997,4565.216658
ZAF,1998,4531.295987
ZAF,1999,4588.756028
ZAF,2000,4735.665532
ZAF,2001,4820.644339
ZAF,2002,4953.736447
ZAF,2003,5052.90994
ZAF,2004,5233.866277
ZAF,2005,5458.230166
ZAF,2006,5708.823086
ZAF,2007,5954.168048
ZAF,2008,6074.942672
ZAF,2009,5910.788246
ZAF,2010,6018.230754
ZAF,2011,6130.971367
ZAF,2012,6194.992759
ZAF,2013,6263.104334
ZAF,2014,6252.317977
ZAF,2015,6204.929901
ZAF,2016,6185.746047
ZAF,2017,6233.187108
ZAF,2018,6250.997544
ZAF,2019,6189.289245
ZAF,2020,5726.262775
ZAF,2021,5947.887199
ZAF,2022,6018.528067
SSD,1990,..
SSD,1991,..
SSD,1992,..
SSD,1993,..
SSD,1994,..
SSD,1995,..
SSD,1996,..
SSD,1997,..
SSD,1998,..
SSD,1999,..
SSD,2000,..
SSD,2001,..
SSD,2002,..
SSD,2003,..
SSD,2004,..
SSD,2005,..
SSD,2006,..
SSD,2007,..
SSD,2008,2287.565049
SSD,2009,2297.362951
SSD,2010,2302.520294
SSD,2011,2082.359964
SSD,2012,1074.654868
SSD,2013,1171.482379
SSD,2014,1199.421045
SSD,2015,1071.777765
SSD,2016,..
SSD,2017,..
SSD,2018,..
SSD,2019,..
SSD,2020,..
SSD,2021,..
SSD,2022,..
ESP,1990,18969.80864
ESP,1991,19403.33038
ESP,1992,19487.95121
ESP,1993,19187.18231
ESP,1994,19551.14529
ESP,1995,20001.7908
ESP,1996,20448.60149
ESP,1997,21117.01858
ESP,1998,21953.66752
ESP,1999,22846.71775
ESP,2000,23937.96855
ESP,2001,24707.36707
ESP,2002,25026.08647
ESP,2003,25310.45639
ESP,2004,25654.33655
ESP,2005,26145.80858
ESP,2006,26762.26726
ESP,2007,27218.44926
ESP,2008,27025.29494
ESP,2009,25778.95647
ESP,2010,25702.34684
ESP,2011,25402.60507
ESP,2012,24634.96209
ESP,2013,24368.96824
ESP,2014,24783.08295
ESP,2015,25754.36103
ESP,2016,26514.32481
ESP,2017,27239.35244
ESP,2018,27739.86477
ESP,2019,28087.89792
ESP,2020,24785.44671
ESP,2021,26125.87167
ESP,2022,27434.87991
LKA,1990,1320.637356
LKA,1991,1364.532042
LKA,1992,1407.770087
LKA,1993,1487.924914
LKA,1994,1555.01026
LKA,1995,1625.57107
LKA,1996,1673.995086
LKA,1997,1768.996577
LKA,1998,1840.967896
LKA,1999,1908.866428
LKA,2000,2011.980474
LKA,2001,1965.820914
LKA,2002,2023.393939
LKA,2003,2122.215147
LKA,2004,2216.272058
LKA,2005,2332.652321
LKA,2006,2486.647625
LKA,2007,2628.156807
LKA,2008,2756.121984
LKA,2009,2826.23542
LKA,2010,3025.301156
LKA,2011,3257.447445
LKA,2012,3512.134261
LKA,2013,3634.617034
LKA,2014,3846.826244
LKA,2015,3990.353123
LKA,2016,4174.637002
LKA,2017,4427.542557
LKA,2018,4495.71047
LKA,2019,4458.434434
LKA,2020,4229.749601
LKA,2021,4331.473685
LKA,2022,3988.080166
KNA,1990,10061.92035
KNA,1991,9897.191197
KNA,1992,10229.37079
KNA,1993,10780.98167
KNA,1994,11202.81693
KNA,1995,11653.55556
KNA,1996,12177.90136
KNA,1997,12842.34261
KNA,1998,12613.98127
KNA,1999,12847.30989
KNA,2000,13939.75622
KNA,2001,14504.57032
KNA,2002,14614.6016
KNA,2003,13989.25435
KNA,2004,14501.77633
KNA,2005,15863.82534
KNA,2006,16311.58078
KNA,2007,16360.33558
KNA,2008,18134.79324
KNA,2009,17473.79119
KNA,2010,17438.32801
KNA,2011,17653.94608
KNA,2012,17507.40764
KNA,2013,18491.55186
KNA,2014,19884.32685
KNA,2015,20025.88485
KNA,2016,20813.77412
KNA,2017,20816.64418
KNA,2018,21254.48153
KNA,2019,22137.37556
KNA,2020,18948.49765
KNA,2021,18795.93464
KNA,2022,20465.64404
LCA,1990,8169.207834
LCA,1991,8088.0975
LCA,1992,8603.021447
LCA,1993,8526.536571
LCA,1994,8549.720513
LCA,1995,8597.149853
LCA,1996,8755.252242
LCA,1997,8611.423947
LCA,1998,9071.0277
LCA,1999,9230.830802
LCA,2000,9163.30091
LCA,2001,8790.714819
LCA,2002,8761.582194
LCA,2003,9065.306444
LCA,2004,9653.544433
LCA,2005,9547.260046
LCA,2006,10072.71712
LCA,2007,10179.02773
LCA,2008,10615.77412
LCA,2009,10247.8652
LCA,2010,10206.72029
LCA,2011,10573.53136
LCA,2012,10502.16002
LCA,2013,10241.15183
LCA,2014,10328.1195
LCA,2015,10290.35048
LCA,2016,10595.51149
LCA,2017,10908.09018
LCA,2018,11176.54672
LCA,2019,11060.68889
LCA,2020,8335.148599
LCA,2021,9333.141337
LCA,2022,10758.10913
MAF,1990,..
MAF,1991,..
MAF,1992,..
MAF,1993,..
MAF,1994,..
MAF,1995,..
MAF,1996,..
MAF,1997,..
MAF,1998,..
MAF,1999,..
MAF,2000,..
MAF,2001,..
MAF,2002,..
MAF,2003,..
MAF,2004,..
MAF,2005,..
MAF,2006,..
MAF,2007,..
MAF,2008,..
MAF,2009,..
MAF,2010,..
MAF,2011,..
MAF,2012,..
MAF,2013,..
MAF,2014,..
MAF,2015,..
MAF,2016,..
MAF,2017,..
MAF,2018,..
MAF,2019,..
MAF,2020,..
MAF,2021,..
MAF,2022,..
VCT,1990,3762.077705
VCT,1991,3794.914141
VCT,1992,4021.191919
VCT,1993,4177.400592
VCT,1994,4113.588322
VCT,1995,4424.146044
VCT,1996,4476.576981
VCT,1997,4634.055408
VCT,1998,4828.28718
VCT,1999,4966.544311
VCT,2000,5056.019802
VCT,2001,5152.196971
VCT,2002,5436.571297
VCT,2003,5817.888866
VCT,2004,6084.172883
VCT,2005,6267.025221
VCT,2006,6742.594391
VCT,2007,7004.554637
VCT,2008,7065.284088
VCT,2009,6998.106767
VCT,2010,6717.795677
VCT,2011,6714.229294
VCT,2012,6831.691501
VCT,2013,7041.158142
VCT,2014,7157.670956
VCT,2015,7386.737484
VCT,2016,7730.936052
VCT,2017,7881.413754
VCT,2018,8152.377941
VCT,2019,8234.274462
VCT,2020,7948.482935
VCT,2021,8031.421043
VCT,2022,8460.355619
SDN,1990,1300.544678
SDN,1991,1372.771484
SDN,1992,1440.299438
SDN,1993,1481.479492
SDN,1994,1460.647705
SDN,1995,1507.841309
SDN,1996,1558.687012
SDN,1997,1798.295044
SDN,1998,1833.97229
SDN,1999,1845.512695
SDN,2000,1906.381104
SDN,2001,1973.764526
SDN,2002,2036.447876
SDN,2003,2107.610596
SDN,2004,2156.662109
SDN,2005,2213.791016
SDN,2006,2287.116211
SDN,2007,2342.18457
SDN,2008,2356.133545
SDN,2009,2220.949463
SDN,2010,2238.85498
SDN,2011,2381.357422
SDN,2012,2222.70166
SDN,2013,2213.840088
SDN,2014,2253.633301
SDN,2015,2226.409424
SDN,2016,2233.061523
SDN,2017,2176.884766
SDN,2018,2051.979004
SDN,2019,1950.031616
SDN,2020,1828.150146
SDN,2021,1746.182861
SDN,2022,1684.630493
SUR,1990,6470.700215
SUR,1991,6593.888816
SUR,1992,6564.401291
SUR,1993,6083.202519
SUR,1994,6228.494767
SUR,1995,6114.644724
SUR,1996,6045.77283
SUR,1997,6262.64099
SUR,1998,6283.723228
SUR,1999,6081.05689
SUR,2000,6098.063768
SUR,2001,6244.723357
SUR,2002,6312.441556
SUR,2003,6602.05047
SUR,2004,7067.934348
SUR,2005,7305.180747
SUR,2006,7642.497729
SUR,2007,7943.019633
SUR,2008,8179.299103
SUR,2009,8331.411738
SUR,2010,8664.283491
SUR,2011,9070.333641
SUR,2012,9214.806996
SUR,2013,9386.961332
SUR,2014,9316.20513
SUR,2015,8907.838127
SUR,2016,8382.867102
SUR,2017,8425.761378
SUR,2018,8751.004442
SUR,2019,8756.155154
SUR,2020,7275.365674
SUR,2021,7008.430836
SUR,2022,7082.325676
SWE,1990,34570.30573
SWE,1991,33941.98518
SWE,1992,33352.53836
SWE,1993,32474.42991
SWE,1994,33511.64872
SWE,1995,34648.11892
SWE,1996,35139.40299
SWE,1997,36197.63421
SWE,1998,37737.46228
SWE,1999,39309.597
SWE,2000,41117.15243
SWE,2001,41601.30768
SWE,2002,42377.11964
SWE,2003,43194.92617
SWE,2004,44891.32321
SWE,2005,45990.37433
SWE,2006,47864.81086
SWE,2007,49145.19583
SWE,2008,48544.11589
SWE,2009,46043.48094
SWE,2010,48369.91004
SWE,2011,49539.97261
SWE,2012,48885.54842
SWE,2013,49048.81875
SWE,2014,49855.30101
SWE,2015,51545.48361
SWE,2016,51955.86107
SWE,2017,52576.81028
SWE,2018,52983.00686
SWE,2019,53490.35182
SWE,2020,51952.67313
SWE,2021,54422.91813
SWE,2022,55482.00072
CHE,1990,70063.85169
CHE,1991,68559.93818
CHE,1992,67778.54749
CHE,1993,67079.46439
CHE,1994,67391.84433
CHE,1995,67264.91129
CHE,1996,67284.10913
CHE,1997,68640.07445
CHE,1998,70510.02547
CHE,1999,71341.34285
CHE,2000,73749.9388
CHE,2001,74439.4636
CHE,2002,73824.38488
CHE,2003,73254.95291
CHE,2004,74718.68361
CHE,2005,76282.98396
CHE,2006,78893.80774
CHE,2007,81254.17005
CHE,2008,82481.06804
CHE,2009,79585.52159
CHE,2010,81315.42286
CHE,2011,81874.33619
CHE,2012,81964.88642
CHE,2013,82479.92154
CHE,2014,83394.37114
CHE,2015,83806.4476
CHE,2016,84611.09985
CHE,2017,84967.58855
CHE,2018,86756.60213
CHE,2019,87123.66044
CHE,2020,84434.77849
CHE,2021,87339.75975
CHE,2022,88464.02932
SYR,1990,944.7556913
SYR,1991,987.4799077
SYR,1992,1083.860067
SYR,1993,1118.175035
SYR,1994,1165.629568
SYR,1995,1213.470083
SYR,1996,1296.872518
SYR,1997,1326.394607
SYR,1998,1380.159298
SYR,1999,1297.576197
SYR,2000,1273.783794
SYR,2001,1254.784646
SYR,2002,1271.269153
SYR,2003,1328.239841
SYR,2004,1382.815887
SYR,2005,1429.276834
SYR,2006,1435.845872
SYR,2007,1424.172904
SYR,2008,1434.502459
SYR,2009,1494.728646
SYR,2010,1536.410678
SYR,2011,1552.865976
SYR,2012,1150.189314
SYR,2013,891.4517857
SYR,2014,856.2460999
SYR,2015,857.4978675
SYR,2016,812.7660889
SYR,2017,806.0747626
SYR,2018,802.5050627
SYR,2019,781.3912174
SYR,2020,726.7387982
SYR,2021,..
SYR,2022,..
TJK,1990,1308.320389
TJK,1991,1185.144897
TJK,1992,826.5908182
TJK,1993,683.5854508
TJK,1994,529.992947
TJK,1995,455.385589
TJK,1996,371.8302407
TJK,1997,373.0441168
TJK,1998,390.3279175
TJK,1999,402.6259476
TJK,2000,430.3410037
TJK,2001,461.5779895
TJK,2002,501.0349111
TJK,2003,545.2518856
TJK,2004,590.0311558
TJK,2005,617.9388638
TJK,2006,649.1770694
TJK,2007,687.0621432
TJK,2008,727.5513246
TJK,2009,741.3541687
TJK,2010,773.6739137
TJK,2011,813.5234386
TJK,2012,855.680087
TJK,2013,898.6443162
TJK,2014,937.0034628
TJK,2015,970.3625997
TJK,2016,1013.391229
TJK,2017,1060.996877
TJK,2018,1116.293089
TJK,2019,1172.079123
TJK,2020,1197.210683
TJK,2021,1281.960911
TJK,2022,1356.317281
TZA,1990,539.1630859
TZA,1991,536.3530273
TZA,1992,526.0286865
TZA,1993,515.7944946
TZA,1994,503.9253845
TZA,1995,505.5235596
TZA,1996,518.6763306
TZA,1997,526.0982056
TZA,1998,531.5860596
TZA,1999,542.9465942
TZA,2000,551.6566162
TZA,2001,569.475647
TZA,2002,594.1559448
TZA,2003,617.1912842
TZA,2004,645.7752075
TZA,2005,675.1091309
TZA,2006,699.3414917
TZA,2007,726.0515747
TZA,2008,746.7150269
TZA,2009,766.6619873
TZA,2010,794.4538574
TZA,2011,831.3903198
TZA,2012,843.9389038
TZA,2013,874.4611816
TZA,2014,904.8098145
TZA,2015,929.1072388
TZA,2016,959.1373291
TZA,2017,990.312561
TZA,2018,1011.744751
TZA,2019,1038.736328
TZA,2020,1028.145508
TZA,2021,1040.974731
TZA,2022,1056.870483
THA,1990,2608.168389
THA,1991,2787.399553
THA,1992,2968.315117
THA,1993,3166.704185
THA,1994,3371.285858
THA,1995,3595.064617
THA,1996,3748.656441
THA,1997,3598.93112
THA,1998,3283.480683
THA,1999,3395.260856
THA,2000,3511.440395
THA,2001,3599.095907
THA,2002,3786.338148
THA,2003,4023.813235
THA,2004,4241.902014
THA,2005,4385.280849
THA,2006,4568.556464
THA,2007,4780.303432
THA,2008,4826.577208
THA,2009,4758.933601
THA,2010,5082.253643
THA,2011,5091.958066
THA,2012,5425.685227
THA,2013,5537.742376
THA,2014,5561.697671
THA,2015,5708.794147
THA,2016,5878.753997
THA,2017,6099.198086
THA,2018,6336.239739
THA,2019,6453.894143
THA,2020,6048.100328
THA,2021,6127.589893
THA,2022,6278.173384
TLS,1990,..
TLS,1991,..
TLS,1992,..
TLS,1993,..
TLS,1994,..
TLS,1995,..
TLS,1996,..
TLS,1997,..
TLS,1998,..
TLS,1999,..
TLS,2000,948.0283116
TLS,2001,1084.924921
TLS,2002,993.713048
TLS,2003,954.1104006
TLS,2004,938.4157155
TLS,2005,943.1971331
TLS,2006,881.3826411
TLS,2007,948.192045
TLS,2008,1032.183976
TLS,2009,1112.923612
TLS,2010,1191.103072
TLS,2011,1234.275594
TLS,2012,1266.144851
TLS,2013,1278.595079
TLS,2014,1309.533184
TLS,2015,1322.300887
TLS,2016,1346.103665
TLS,2017,1285.344685
TLS,2018,1257.646779
TLS,2019,1530.81108
TLS,2020,1988.982525
TLS,2021,2061.018901
TLS,2022,1674.716869
TGO,1990,703.04212
TGO,1991,678.1289238
TGO,1992,632.7396535
TGO,1993,540.8878525
TGO,1994,619.7649968
TGO,1995,639.1918896
TGO,1996,669.6476843
TGO,1997,741.4649776
TGO,1998,703.6146929
TGO,1999,700.3915231
TGO,2000,675.4649581
TGO,2001,662.8425019
TGO,2002,670.4710072
TGO,2003,697.1198325
TGO,2004,672.4090039
TGO,2005,624.6037626
TGO,2006,623.4045666
TGO,2007,598.4245823
TGO,2008,605.2259407
TGO,2009,621.1594345
TGO,2010,641.673428
TGO,2011,664.8412907
TGO,2012,690.1460236
TGO,2013,713.822115
TGO,2014,737.1882362
TGO,2015,760.2429116
TGO,2016,782.79985
TGO,2017,796.9206584
TGO,2018,817.6817992
TGO,2019,837.4929276
TGO,2020,833.8599088
TGO,2021,863.1438987
TGO,2022,892.2552673
TON,1990,2644.911595
TON,1991,2806.536378
TON,1992,2806.521706
TON,1993,2904.642034
TON,1994,3041.189495
TON,1995,3257.549565
TON,1996,3309.150032
TON,1997,3334.228383
TON,1998,3393.118106
TON,1999,3496.983084
TON,2000,3506.265571
TON,2001,3616.318697
TON,2002,3769.941313
TON,2003,3834.567355
TON,2004,3719.824856
TON,2005,3701.799017
TON,2006,3676.908595
TON,2007,3671.387477
TON,2008,3835.210969
TON,2009,3628.620181
TON,2010,3649.634756
TON,2011,3890.217064
TON,2012,3926.214438
TON,2013,3953.665465
TON,2014,4050.992622
TON,2015,4117.93037
TON,2016,4405.748687
TON,2017,4564.736126
TON,2018,4587.279387
TON,2019,4628.447252
TON,2020,4637.674691
TON,2021,4481.477615
TON,2022,..
TTO,1990,6011.557938
TTO,1991,6151.519778
TTO,1992,6723.512257
TTO,1993,6634.798127
TTO,1994,6832.300365
TTO,1995,7057.7392
TTO,1996,7528.964444
TTO,1997,8066.26589
TTO,1998,8692.592717
TTO,1999,9358.37959
TTO,2000,9965.635969
TTO,2001,10331.70085
TTO,2002,11090.41168
TTO,2003,12620.86306
TTO,2004,13547.91812
TTO,2005,14306.03871
TTO,2006,16103.32603
TTO,2007,16772.17088
TTO,2008,17242.15726
TTO,2009,16386.24407
TTO,2010,16821.48902
TTO,2011,16657.12325
TTO,2012,17629.59654
TTO,2013,18175.70106
TTO,2014,18651.09385
TTO,2015,18389.53103
TTO,2016,17038.77621
TTO,2017,16134.88935
TTO,2018,15716.90748
TTO,2019,15576.4346
TTO,2020,14397.55038
TTO,2021,14179.554
TTO,2022,14480.2701
TUN,1990,2085.533449
TUN,1991,2121.017997
TUN,1992,2239.902781
TUN,1993,2244.425805
TUN,1994,2273.72673
TUN,1995,2289.397386
TUN,1996,2417.50781
TUN,1997,2515.06682
TUN,1998,2602.919858
TUN,1999,2729.234785
TUN,2000,2827.378802
TUN,2001,2904.821763
TUN,2002,2914.246863
TUN,2003,3021.582008
TUN,2004,3179.303529
TUN,2005,3259.709001
TUN,2006,3399.493458
TUN,2007,3594.381751
TUN,2008,3711.628809
TUN,2009,3787.664098
TUN,2010,3860.622858
TUN,2011,3734.491283
TUN,2012,3842.555577
TUN,2013,3892.075282
TUN,2014,3967.18319
TUN,2015,3960.924849
TUN,2016,3961.352483
TUN,2017,4006.87409
TUN,2018,4070.145782
TUN,2019,4094.880578
TUN,2020,3699.288023
TUN,2021,3830.374537
TUN,2022,3897.356242
TUR,1990,5315.124329
TUR,1991,5256.925854
TUR,1992,5425.450195
TUR,1993,5739.243658
TUR,1994,5376.160109
TUR,1995,5702.379574
TUR,1996,6022.82866
TUR,1997,6375.212384
TUR,1998,6427.288097
TUR,1999,6124.721871
TUR,2000,6454.572882
TUR,2001,5993.829251
TUR,2002,6291.666367
TUR,2003,6566.828264
TUR,2004,7112.492271
TUR,2005,7648.304728
TUR,2006,8074.335428
TUR,2007,8377.149379
TUR,2008,8344.55278
TUR,2009,7842.576029
TUR,2010,8390.82238
TUR,2011,9207.513495
TUR,2012,9506.966575
TUR,2013,10138.79696
TUR,2014,10430.4125
TUR,2015,10851.92011
TUR,2016,11022.4947
TUR,2017,11694.88857
TUR,2018,11938.74544
TUR,2019,11935.38787
TUR,2020,12072.39944
TUR,2021,13341.55634
TUR,2022,13990.74687
TKM,1990,3533.601132
TKM,1991,3281.341436
TKM,1992,2715.93204
TKM,1993,2684.652386
TKM,1994,2165.773337
TKM,1995,1965.33491
TKM,1996,2060.704099
TKM,1997,1799.600437
TKM,1998,1897.864671
TKM,1999,2176.842205
TKM,2000,2261.699865
TKM,2001,2326.360257
TKM,2002,2300.639187
TKM,2003,2345.879183
TKM,2004,2432.108462
TKM,2005,2711.98325
TKM,2006,2968.113161
TKM,2007,3249.877747
TKM,2008,3672.654739
TKM,2009,3835.859959
TKM,2010,4119.571799
TKM,2011,4643.316541
TKM,2012,5066.231736
TKM,2013,5481.156834
TKM,2014,5935.697157
TKM,2015,6208.296655
TKM,2016,6478.47003
TKM,2017,6784.174349
TKM,2018,7089.941805
TKM,2019,7422.362521
TKM,2020,7064.44651
TKM,2021,..
TKM,2022,..
TCA,1990,..
TCA,1991,..
TCA,1992,..
TCA,1993,..
TCA,1994,..
TCA,1995,..
TCA,1996,..
TCA,1997,..
TCA,1998,..
TCA,1999,..
TCA,2000,..
TCA,2001,..
TCA,2002,..
TCA,2003,..
TCA,2004,..
TCA,2005,..
TCA,2006,..
TCA,2007,..
TCA,2008,..
TCA,2009,..
TCA,2010,..
TCA,2011,25240.41319
TCA,2012,24009.41197
TCA,2013,23173.61231
TCA,2014,24190.68979
TCA,2015,25783.2941
TCA,2016,26417.95734
TCA,2017,24726.9474
TCA,2018,25080.16449
TCA,2019,25438.78329
TCA,2020,18122.42502
TCA,2021,19381.98593
TCA,2022,19036.63709
TUV,1990,2348.302118
TUV,1991,2388.317952
TUV,1992,2425.876892
TUV,1993,2512.066148
TUV,1994,2758.218927
TUV,1995,2613.077744
TUV,1996,2450.654922
TUV,1997,2690.482535
TUV,1998,3106.248464
TUV,1999,3055.767636
